,Return,Volatility,Max Concentration,Weights
30,0.007498063135388104,0.16561043395747574,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
31,0.0021625522334370773,0.1595209487985222,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
32,0.0008986823937871377,0.16078385172655263,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
33,0.0022623067759439544,0.1574972426607617,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
34,0.0022623067759439544,0.1574972426607617,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
35,0.0022623067759439544,0.1574972426607617,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
36,0.0022623067759439544,0.1574972426607617,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
37,0.0022623067759439544,0.1574972426607617,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
38,0.0022623067759439544,0.1574972426607617,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
39,0.0022623067759439544,0.1574972426607617,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
40,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
41,0.005838111557798275,0.15760365371310506,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
42,0.0008986823937871377,0.16078385172655263,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
43,0.0022623067759439544,0.1574972426607617,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
44,0.0022623067759439544,0.1574972426607617,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
45,0.0022623067759439544,0.1574972426607617,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
46,0.0022623067759439544,0.1574972426607617,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
47,0.0022623067759439544,0.1574972426607617,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
48,0.0022623067759439544,0.1574972426607617,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
49,0.0022623067759439544,0.1574972426607617,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
50,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
51,0.005838111557798275,0.15760365371310506,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
52,0.004574241718148342,0.15893857403603265,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
53,0.004914322176580238,0.15891936240291157,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
54,0.004914322176580238,0.15891936240291157,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
55,0.004914322176580238,0.15891936240291157,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
56,0.004914322176580238,0.15891936240291157,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
57,0.004914322176580238,0.15891936240291157,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
58,0.004914322176580238,0.15891936240291157,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
59,0.004914322176580238,0.15891936240291157,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
60,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
61,0.005838111557798275,0.15760365371310506,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
62,0.007885154282667756,0.16018048080063513,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.12
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
63,0.004914322176580238,0.15891936240291157,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
64,0.004914322176580238,0.15891936240291157,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
65,0.004914322176580238,0.15891936240291157,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
66,0.004914322176580238,0.15891936240291157,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
67,0.004914322176580238,0.15891936240291157,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
68,0.004914322176580238,0.15891936240291157,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
69,0.004914322176580238,0.15891936240291157,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
70,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
71,0.008838613356868176,0.1590803514430373,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
72,0.007885154282667756,0.16018048080063513,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.12
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
73,0.004914322176580238,0.15891936240291157,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
74,0.004914322176580238,0.15891936240291157,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
75,0.004914322176580238,0.15891936240291157,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
76,0.004914322176580238,0.15891936240291157,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
77,0.004914322176580238,0.15891936240291157,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
78,0.004914322176580238,0.15891936240291157,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
79,0.004914322176580238,0.15891936240291157,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
80,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
81,0.008838613356868176,0.1590803514430373,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
82,0.007885154282667756,0.16018048080063513,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.12
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
83,0.004914322176580238,0.15891936240291157,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
84,0.004914322176580238,0.15891936240291157,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
85,0.004914322176580238,0.15891936240291157,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
86,0.004914322176580238,0.15891936240291157,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
87,0.004914322176580238,0.15891936240291157,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
88,0.004914322176580238,0.15891936240291157,0.4555555555555556,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
89,0.004914322176580238,0.15891936240291157,0.5,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
90,0.01821160080165045,0.16315345533479336,0.1,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.04
...          ...
CLGX        0.02
JFU         0.03
DNB         0.10
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
91,0.008838613356868176,0.1590803514430373,0.14444444444444446,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.02
...          ...
CLGX        0.01
JFU         0.03
DNB         0.13
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
92,0.007885154282667756,0.16018048080063513,0.18888888888888888,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.12
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
93,0.004914322176580238,0.15891936240291157,0.23333333333333334,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
94,0.004914322176580238,0.15891936240291157,0.2777777777777778,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
95,0.004914322176580238,0.15891936240291157,0.32222222222222224,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
96,0.004914322176580238,0.15891936240291157,0.3666666666666667,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
97,0.004914322176580238,0.15891936240291157,0.4111111111111111,"         Weights
Symbols         
SQ          0.00
PYPL        0.00
INTU        0.00
STNE        0.00
FIS         0.01
...          ...
CLGX        0.00
JFU         0.03
DNB         0.11
OMF         0.00
ELVT        0.00

[93 rows x 1 columns]"
